MovieID,Title_Clean,Genres,Genre_Primary,Year,Duration_Min,Language,Country,Content_Rating,Avg_Rating,Weighted_Rating,Num_Ratings,Is_Original,Award_Winner,Trailer_YT_ID,Genre_Enc,Language_Enc,Country_Enc,Content_Enc,Soup
1123,"Perfect Candidate, A",Documentary,Documentary,1996.0,76,Korean,UK,PG,3.727272727272727,3.483082452591809,33,False,True,dQw4w9WgXcQ,6,5,6,2,DocumentaryDocumentaryDocumentary UK Korean PG classic short award 
1124,On Golden Pond,Drama,Drama,1981.0,86,Spanish,UK,PG-13,3.740740740740741,3.702930232582328,405,False,False,dQw4w9WgXcQ,7,6,6,3,DramaDramaDrama UK Spanish PG13 classic short  
1125,"Return of the Pink Panther, The",Comedy,Comedy,1974.0,142,English,UK,PG-13,3.779220779220779,3.736563258064735,385,False,True,dQw4w9WgXcQ,4,0,6,3,ComedyComedyComedy UK English PG13 vintage long award 
1126,Drop Dead Fred,Comedy|Fantasy,Comedy,1991.0,95,English,USA,PG-13,2.3722397476340693,2.4539526910601697,317,False,False,dQw4w9WgXcQ,4,0,7,3,Comedy FantasyComedy FantasyComedy Fantasy USA English PG13 classic medium  
1127,"Abyss, The",Action|Adventure|Sci-Fi|Thriller,Action,1989.0,104,English,USA,PG,3.6839650145772596,3.6755626097660525,1715,False,False,dQw4w9WgXcQ,0,0,7,2,Action Adventure Sci-Fi ThrillerAction Adventure Sci-Fi ThrillerAction Adventure Sci-Fi Thriller USA English PG classic medium  
1128,"Fog, The",Horror,Horror,1980.0,119,Spanish,Italy,R,2.9235294117647057,2.9747952801530015,170,False,False,dQw4w9WgXcQ,10,6,2,4,HorrorHorrorHorror Italy Spanish R classic medium  
1129,Escape from New York,Action|Adventure|Sci-Fi|Thriller,Action,1981.0,110,French,South Korea,G,3.4649321266968327,3.4567976465333254,884,True,False,dQw4w9WgXcQ,0,1,4,0,Action Adventure Sci-Fi ThrillerAction Adventure Sci-Fi ThrillerAction Adventure Sci-Fi Thriller SouthKorea French G classic medium  streamflixoriginal
1130,"Howling, The",Horror,Horror,1980.0,103,English,France,PG-13,3.25974025974026,3.257134249511589,231,False,False,dQw4w9WgXcQ,10,0,0,3,HorrorHorrorHorror France English PG13 classic medium  
1131,Jean de Florette,Drama,Drama,1986.0,108,English,South Korea,PG,4.324074074074074,4.180254786630761,216,True,True,dQw4w9WgXcQ,7,0,4,2,DramaDramaDrama SouthKorea English PG classic medium award streamflixoriginal
1132,Manon of the Spring (Manon des sources),Drama,Drama,1986.0,152,Japanese,USA,PG-13,4.259090909090909,4.126021509371776,220,False,False,dQw4w9WgXcQ,7,4,7,3,DramaDramaDrama USA Japanese PG13 classic long  
1133,Talking About Sex,Comedy|Drama,Comedy,1994.0,98,German,USA,PG,2.0,3.168098339173126,2,False,False,dQw4w9WgXcQ,4,2,7,2,Comedy DramaComedy DramaComedy Drama USA German PG classic medium  
1134,Johnny 100 Pesos,Action|Drama,Action,1993.0,104,English,USA,PG,3.0,3.225241196315983,2,False,True,dQw4w9WgXcQ,0,0,7,2,Action DramaAction DramaAction Drama USA English PG classic medium award 
1135,Private Benjamin,Comedy,Comedy,1980.0,123,German,USA,PG-13,3.189189189189189,3.192916913343317,407,False,False,dQw4w9WgXcQ,4,2,7,3,ComedyComedyComedy USA German PG13 classic medium  
1136,Monty Python and the Holy Grail,Comedy,Comedy,1974.0,124,English,USA,R,4.335209505941213,4.313041324675893,1599,True,True,dQw4w9WgXcQ,4,0,7,4,ComedyComedyComedy USA English R vintage medium award streamflixoriginal
1137,Hustler White,Romance,Romance,1996.0,126,English,USA,PG,3.2388921779108912,3.2388921779108912,0,False,True,dQw4w9WgXcQ,13,0,7,2,RomanceRomanceRomance USA English PG classic medium award 
1138,Dadetown,Documentary,Documentary,1995.0,114,Japanese,Spain,PG,3.857142857142857,3.347086046776485,7,False,False,dQw4w9WgXcQ,6,4,5,2,DocumentaryDocumentaryDocumentary Spain Japanese PG classic medium  
1139,Everything Relative,Drama,Drama,1996.0,74,English,France,PG,4.0,3.2823840534588404,2,False,False,dQw4w9WgXcQ,7,0,0,2,DramaDramaDrama France English PG classic short  
1140,Entertaining Angels: The Dorothy Day Story,Drama,Drama,1996.0,135,English,Japan,NC-17,3.2388921779108912,3.2388921779108912,0,False,False,dQw4w9WgXcQ,7,0,3,1,DramaDramaDrama Japan English NC17 classic medium  
1141,Hoogste tijd,Drama,Drama,1995.0,74,English,Germany,PG-13,3.2388921779108912,3.2388921779108912,0,False,True,dQw4w9WgXcQ,7,0,1,3,DramaDramaDrama Germany English PG13 classic short award 
1142,Get Over It,Drama,Drama,1996.0,106,Japanese,USA,PG-13,1.0,3.1109554820302687,2,True,False,dQw4w9WgXcQ,7,4,7,3,DramaDramaDrama USA Japanese PG13 classic medium  streamflixoriginal
1143,Three Lives and Only One Death,Comedy,Comedy,1996.0,83,Japanese,USA,PG,3.2388921779108912,3.2388921779108912,0,False,True,dQw4w9WgXcQ,4,4,7,2,ComedyComedyComedy USA Japanese PG classic short award 
1144,"Line King: Al Hirschfeld, The",Documentary,Documentary,1996.0,98,English,Spain,PG-13,3.75,3.4057845279808037,16,True,False,dQw4w9WgXcQ,6,0,5,3,DocumentaryDocumentaryDocumentary Spain English PG13 classic medium  streamflixoriginal
1145,Snowriders,Documentary,Documentary,1996.0,107,English,USA,G,2.5,3.1966697677445546,2,True,False,dQw4w9WgXcQ,6,0,7,0,DocumentaryDocumentaryDocumentary USA English G classic medium  streamflixoriginal
1146,Curtis's Charm,Comedy|Drama,Comedy,1995.0,107,English,USA,G,3.2388921779108912,3.2388921779108912,0,False,False,dQw4w9WgXcQ,4,0,7,0,Comedy DramaComedy DramaComedy Drama USA English G classic medium  
1147,When We Were Kings,Documentary,Documentary,1996.0,109,English,USA,PG-13,4.32129963898917,4.206075618938901,277,False,False,dQw4w9WgXcQ,6,0,7,3,DocumentaryDocumentaryDocumentary USA English PG13 classic medium  
1148,"Wrong Trousers, The",Animation|Comedy,Animation,1993.0,135,English,USA,PG-13,4.507936507936508,4.462167696033944,882,False,False,dQw4w9WgXcQ,2,0,7,3,Animation ComedyAnimation ComedyAnimation Comedy USA English PG13 classic medium  
1149,JLG/JLG - autoportrait de décembre,Documentary|Drama,Documentary,1994.0,109,Japanese,USA,PG,3.5,3.2671200505691735,4,False,False,dQw4w9WgXcQ,6,4,7,2,Documentary DramaDocumentary DramaDocumentary Drama USA Japanese PG classic medium  
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",Drama,Drama,1982.0,94,English,USA,R,3.930379746835443,3.8109080726233477,158,False,False,dQw4w9WgXcQ,7,0,7,4,DramaDramaDrama USA English R classic medium  
1151,Faust,Animation|Comedy|Thriller,Animation,1994.0,121,English,USA,NC-17,3.4838709677419355,3.357553779235303,31,False,False,dQw4w9WgXcQ,2,0,7,1,Animation Comedy ThrillerAnimation Comedy ThrillerAnimation Comedy Thriller USA English NC17 classic medium  
1152,He Walked by Night,Crime|Film-Noir|Thriller,Crime,1948.0,126,English,Spain,PG-13,3.4827586206896552,3.3529587398557967,29,False,False,dQw4w9WgXcQ,5,0,5,3,Crime Film-Noir ThrillerCrime Film-Noir ThrillerCrime Film-Noir Thriller Spain English PG13 vintage medium  
1153,Raw Deal,Film-Noir,Film-Noir,1948.0,72,English,USA,PG-13,3.4285714285714284,3.295392380235307,14,False,False,dQw4w9WgXcQ,9,0,7,3,Film-NoirFilm-NoirFilm-Noir USA English PG13 vintage short  
1154,T-Men,Film-Noir,Film-Noir,1947.0,113,German,USA,NC-17,3.7333333333333334,3.3934050389804042,15,False,False,dQw4w9WgXcQ,9,2,7,1,Film-NoirFilm-NoirFilm-Noir USA German NC17 vintage medium  
1155,"Invitation, The (Zaproszenie)",Drama,Drama,1986.0,115,English,USA,R,3.2388921779108912,3.2388921779108912,0,False,True,dQw4w9WgXcQ,7,0,7,4,DramaDramaDrama USA English R classic medium award 
1156,"Children Are Watching us, The (Bambini ci guardano, I)",Drama,Drama,1942.0,93,English,USA,PG-13,3.2388921779108912,3.2388921779108912,0,False,True,dQw4w9WgXcQ,7,0,7,3,DramaDramaDrama USA English PG13 vintage medium award 
1157,"Symphonie pastorale, La",Drama,Drama,1946.0,130,English,Japan,R,3.2388921779108912,3.2388921779108912,0,False,False,dQw4w9WgXcQ,7,0,3,4,DramaDramaDrama Japan English R vintage medium  
1158,Here Comes Cookie,Comedy,Comedy,1935.0,96,English,Japan,PG,3.2388921779108912,3.2388921779108912,0,False,False,dQw4w9WgXcQ,4,0,3,2,ComedyComedyComedy Japan English PG vintage medium  
1159,Love in Bloom,Romance,Romance,1935.0,102,English,Spain,PG-13,3.2388921779108912,3.2388921779108912,0,False,False,dQw4w9WgXcQ,13,0,5,3,RomanceRomanceRomance Spain English PG13 vintage medium  
1160,Six of a Kind,Comedy,Comedy,1934.0,96,English,USA,PG-13,2.1666666666666665,3.0739344069502414,6,False,False,dQw4w9WgXcQ,4,0,7,3,ComedyComedyComedy USA English PG13 vintage medium  
1161,"Tin Drum, The (Blechtrommel, Die)",Drama,Drama,1979.0,100,English,UK,PG,3.9468085106382977,3.762861747016216,94,False,False,dQw4w9WgXcQ,7,0,6,2,DramaDramaDrama UK English PG vintage medium  
1162,"Ruling Class, The",Comedy,Comedy,1972.0,75,English,UK,PG-13,3.90625,3.7355305571399953,96,True,False,dQw4w9WgXcQ,4,0,6,3,ComedyComedyComedy UK English PG13 vintage short  streamflixoriginal
1163,Mina Tannenbaum,Drama,Drama,1994.0,70,English,USA,PG,2.9473684210526314,3.1323738821357576,19,False,False,dQw4w9WgXcQ,7,0,7,2,DramaDramaDrama USA English PG classic short  
1164,Two or Three Things I Know About Her,Drama,Drama,1966.0,135,English,UK,R,3.6,3.2864063650278794,5,False,True,dQw4w9WgXcQ,7,0,6,4,DramaDramaDrama UK English R vintage medium award 
1165,"Bloody Child, The",Drama|Thriller,Drama,1996.0,81,Italian,USA,PG-13,1.0,3.1730424079723356,1,False,False,dQw4w9WgXcQ,7,3,7,3,Drama ThrillerDrama ThrillerDrama Thriller USA Italian PG13 classic short  
1166,Farmer & Chase,Comedy,Comedy,1995.0,78,English,UK,PG-13,3.2388921779108912,3.2388921779108912,0,False,False,dQw4w9WgXcQ,4,0,6,3,ComedyComedyComedy UK English PG13 classic short  
1167,Dear God,Comedy,Comedy,1996.0,70,English,Spain,PG,2.893617021276596,2.983334187961098,94,False,False,dQw4w9WgXcQ,4,0,5,2,ComedyComedyComedy Spain English PG classic short  
1168,Bad Moon,Horror,Horror,1996.0,85,English,USA,PG,2.0555555555555554,2.821243958256067,18,False,False,dQw4w9WgXcQ,10,0,7,2,HorrorHorrorHorror USA English PG classic short  
1169,American Dream,Documentary,Documentary,1990.0,70,English,Japan,PG-13,3.7222222222222223,3.49106437494289,36,False,True,dQw4w9WgXcQ,6,0,3,3,DocumentaryDocumentaryDocumentary Japan English PG13 classic short award 
1170,Best of the Best 3: No Turning Back,Action,Action,1995.0,136,French,USA,NC-17,1.6470588235294117,2.6976688374211886,17,False,True,dQw4w9WgXcQ,0,1,7,1,ActionActionAction USA French NC17 classic medium award 
1171,Bob Roberts,Comedy,Comedy,1992.0,122,English,USA,PG,3.7349397590361444,3.6984005398907573,415,False,False,dQw4w9WgXcQ,4,0,7,2,ComedyComedyComedy USA English PG classic medium  
1172,Cinema Paradiso,Comedy|Drama|Romance,Comedy,1988.0,84,Spanish,Italy,PG-13,4.287804878048781,4.234388027578795,615,False,True,dQw4w9WgXcQ,4,6,2,3,Comedy Drama RomanceComedy Drama RomanceComedy Drama Romance Italy Spanish PG13 classic short award 
1173,"Cook the Thief His Wife & Her Lover, The",Drama,Drama,1989.0,149,English,Germany,R,3.3484848484848486,3.3328287526885685,198,False,True,dQw4w9WgXcQ,7,0,1,4,DramaDramaDrama Germany English R classic long award 
1174,Grosse Fatigue,Comedy,Comedy,1994.0,121,English,USA,G,3.8,3.3127221545015635,5,False,False,dQw4w9WgXcQ,4,0,7,0,ComedyComedyComedy USA English G classic medium  
1175,Delicatessen,Comedy|Sci-Fi,Comedy,1991.0,92,French,USA,R,4.002717391304348,3.9398589572844376,368,False,False,dQw4w9WgXcQ,4,1,7,4,Comedy Sci-FiComedy Sci-FiComedy Sci-Fi USA French R classic medium  
1176,"Double Life of Veronique, The (La Double Vie de Véronique)",Drama,Drama,1991.0,70,English,USA,PG-13,3.937984496124031,3.7955768016732057,129,True,False,dQw4w9WgXcQ,7,0,7,3,DramaDramaDrama USA English PG13 classic short  streamflixoriginal
1177,Enchanted April,Drama,Drama,1991.0,150,English,USA,PG-13,3.993197278911565,3.8549080103947744,147,False,True,dQw4w9WgXcQ,7,0,7,3,DramaDramaDrama USA English PG13 classic long award 
1178,Paths of Glory,Drama|War,Drama,1957.0,70,English,South Korea,PG-13,4.473913043478261,4.318948448178933,230,False,False,dQw4w9WgXcQ,7,0,4,3,Drama WarDrama WarDrama War SouthKorea English PG13 vintage short  
1179,"Grifters, The",Crime|Drama|Film-Noir,Crime,1990.0,70,French,Germany,PG-13,3.7887005649717516,3.768936211188518,885,False,False,dQw4w9WgXcQ,5,1,1,3,Crime Drama Film-NoirCrime Drama Film-NoirCrime Drama Film-Noir Germany French PG13 classic short  
1180,Hear My Song,Comedy,Comedy,1991.0,122,English,UK,PG-13,3.84,3.6010053237477035,50,True,False,dQw4w9WgXcQ,4,0,6,3,ComedyComedyComedy UK English PG13 classic medium  streamflixoriginal
1181,"Shooter, The",Action,Action,1995.0,153,Japanese,USA,R,2.9,3.1600800435130094,10,False,False,dQw4w9WgXcQ,0,4,7,4,ActionActionAction USA Japanese R classic long  
1183,"English Patient, The",Drama|Romance|War,Drama,1996.0,130,English,UK,R,3.609706774519717,3.597733309071487,989,False,False,dQw4w9WgXcQ,7,0,6,4,Drama Romance WarDrama Romance WarDrama Romance War UK English R classic medium  
1184,Mediterraneo,Comedy|War,Comedy,1991.0,112,Korean,USA,R,3.802197802197802,3.6522858215408016,91,True,False,dQw4w9WgXcQ,4,5,7,4,Comedy WarComedy WarComedy War USA Korean R classic medium  streamflixoriginal
1185,My Left Foot,Drama,Drama,1989.0,113,English,France,R,3.958057395143488,3.909225189035102,453,False,False,dQw4w9WgXcQ,7,0,0,4,DramaDramaDrama France English R classic medium  
1186,"Sex, Lies, and Videotape",Drama,Drama,1989.0,118,French,France,PG,3.613879003558719,3.5930814149093435,562,False,True,dQw4w9WgXcQ,7,1,0,2,DramaDramaDrama France French PG classic medium award 
1187,Passion Fish,Drama,Drama,1992.0,116,English,UK,PG-13,3.6598639455782314,3.5826857881725522,147,False,False,dQw4w9WgXcQ,7,0,6,3,DramaDramaDrama UK English PG13 classic medium  
1188,Strictly Ballroom,Comedy|Romance,Comedy,1992.0,106,Korean,USA,PG-13,3.951183431952663,3.918030242413342,676,False,True,dQw4w9WgXcQ,4,5,7,3,Comedy RomanceComedy RomanceComedy Romance USA Korean PG13 classic medium award 
1189,"Thin Blue Line, The",Documentary,Documentary,1988.0,102,English,USA,R,4.25278810408922,4.141998151890926,269,False,True,dQw4w9WgXcQ,6,0,7,4,DocumentaryDocumentaryDocumentary USA English R classic medium award 
1190,Tie Me Up! Tie Me Down!,Drama,Drama,1990.0,98,English,USA,PG-13,3.507575757575758,3.4538390416427847,132,True,True,dQw4w9WgXcQ,7,0,7,3,DramaDramaDrama USA English PG13 classic medium award streamflixoriginal
1191,Madonna: Truth or Dare,Documentary,Documentary,1991.0,83,English,South Korea,R,3.062200956937799,3.0862952143432207,209,False,False,dQw4w9WgXcQ,6,0,4,4,DocumentaryDocumentaryDocumentary SouthKorea English R classic short  
1192,Paris Is Burning,Documentary,Documentary,1990.0,93,English,USA,R,4.0285714285714285,3.83973508602217,105,False,False,dQw4w9WgXcQ,6,0,7,4,DocumentaryDocumentaryDocumentary USA English R classic medium  
1193,One Flew Over the Cuckoo's Nest,Drama,Drama,1975.0,70,English,USA,PG-13,4.390724637681159,4.369103209255438,1725,False,False,dQw4w9WgXcQ,7,0,7,3,DramaDramaDrama USA English PG13 vintage short  
1194,Up in Smoke,Comedy,Comedy,1978.0,97,German,USA,G,3.4764150943396226,3.44442221171861,212,True,False,dQw4w9WgXcQ,4,2,7,0,ComedyComedyComedy USA German G vintage medium  streamflixoriginal
1196,Star Wars: Episode V - The Empire Strikes Back,Action|Adventure|Drama|Sci-Fi|War,Action,1980.0,78,Italian,South Korea,PG-13,4.292976588628763,4.2814698782239695,2990,False,False,dQw4w9WgXcQ,0,3,4,3,Action Adventure Drama Sci-Fi WarAction Adventure Drama Sci-Fi WarAction Adventure Drama Sci-Fi War SouthKorea Italian PG13 classic short  
1197,"Princess Bride, The",Action|Adventure|Comedy|Romance,Action,1987.0,75,English,USA,PG-13,4.3037100949094045,4.288763692841795,2318,False,False,dQw4w9WgXcQ,0,0,7,3,Action Adventure Comedy RomanceAction Adventure Comedy RomanceAction Adventure Comedy Romance USA English PG13 classic short  
1198,Raiders of the Lost Ark,Action|Adventure,Action,1981.0,103,German,South Korea,R,4.477724741447892,4.461673907291346,2514,False,True,dQw4w9WgXcQ,0,2,4,4,Action AdventureAction AdventureAction Adventure SouthKorea German R classic medium award 
1199,Brazil,Sci-Fi,Sci-Fi,1985.0,130,English,France,R,4.097480832420591,4.067530065402812,913,False,False,dQw4w9WgXcQ,14,0,0,4,Sci-FiSci-FiSci-Fi France English R classic medium  
1200,Aliens,Action|Sci-Fi|Thriller|War,Action,1986.0,120,English,Germany,PG-13,4.125824175824176,4.110028840729121,1820,False,False,dQw4w9WgXcQ,0,0,1,3,Action Sci-Fi Thriller WarAction Sci-Fi Thriller WarAction Sci-Fi Thriller War Germany English PG13 classic medium  
1201,"Good, The Bad and The Ugly, The",Action|Western,Action,1966.0,70,Spanish,USA,PG-13,4.133819951338199,4.099278879381355,822,False,True,dQw4w9WgXcQ,0,6,7,3,Action WesternAction WesternAction Western USA Spanish PG13 vintage short award 
1202,Withnail and I,Comedy,Comedy,1987.0,78,Spanish,USA,R,3.611111111111111,3.4941280178196132,72,False,False,dQw4w9WgXcQ,4,6,7,4,ComedyComedyComedy USA Spanish R classic short  
1203,12 Angry Men,Drama,Drama,1957.0,120,Italian,USA,PG,4.295454545454546,4.241731035240463,616,True,False,dQw4w9WgXcQ,7,3,7,2,DramaDramaDrama USA Italian PG vintage medium  streamflixoriginal
1204,Lawrence of Arabia,Adventure|War,Adventure,1962.0,78,English,USA,PG,4.401925391095066,4.357503983647059,831,False,True,dQw4w9WgXcQ,1,0,7,2,Adventure WarAdventure WarAdventure War USA English PG vintage short award 
1205,"Transformers: The Movie, The",Action|Animation|Children's|Sci-Fi|Thriller|War,Action,1986.0,95,Spanish,USA,R,3.380952380952381,3.363194855572195,231,False,False,dQw4w9WgXcQ,0,6,7,4,Action Animation Children's Sci-Fi Thriller WarAction Animation Children's Sci-Fi Thriller WarAction Animation Children's Sci-Fi Thriller War USA Spanish R classic medium  
1206,"Clockwork Orange, A",Sci-Fi,Sci-Fi,1971.0,112,English,UK,R,4.0781122864117165,4.0561675450642305,1229,False,False,dQw4w9WgXcQ,14,0,6,4,Sci-FiSci-FiSci-Fi UK English R vintage medium  
1207,To Kill a Mockingbird,Drama,Drama,1962.0,78,English,USA,G,4.425646551724138,4.384894320365306,928,False,True,dQw4w9WgXcQ,7,0,7,0,DramaDramaDrama USA English G vintage short award 
1208,Apocalypse Now,Drama|War,Drama,1979.0,102,English,South Korea,PG,4.243197278911564,4.215784484591446,1176,False,False,dQw4w9WgXcQ,7,0,4,2,Drama WarDrama WarDrama War SouthKorea English PG vintage medium  
1209,Once Upon a Time in the West,Western,Western,1969.0,70,Italian,USA,R,4.023121387283237,3.8974924362672785,173,False,True,dQw4w9WgXcQ,17,3,7,4,WesternWesternWestern USA Italian R vintage short award 
1210,Star Wars: Episode VI - Return of the Jedi,Action|Adventure|Romance|Sci-Fi|War,Action,1983.0,86,Japanese,UK,R,4.022892819979188,4.014020384729444,2883,False,False,dQw4w9WgXcQ,0,4,6,4,Action Adventure Romance Sci-Fi WarAction Adventure Romance Sci-Fi WarAction Adventure Romance Sci-Fi War UK Japanese R classic short  
1211,Wings of Desire (Der Himmel über Berlin),Comedy|Drama|Romance,Comedy,1987.0,107,French,Japan,R,4.1115702479338845,4.006848879531125,242,False,True,dQw4w9WgXcQ,4,1,3,4,Comedy Drama RomanceComedy Drama RomanceComedy Drama Romance Japan French R classic medium award 
1212,"Third Man, The",Mystery|Thriller,Mystery,1949.0,70,English,Japan,PG-13,4.452083333333333,4.374041797019609,480,False,False,dQw4w9WgXcQ,12,0,3,3,Mystery ThrillerMystery ThrillerMystery Thriller Japan English PG13 vintage short  
1213,GoodFellas,Crime|Drama,Crime,1990.0,109,English,France,R,4.275196137598069,4.2549606164917515,1657,False,False,dQw4w9WgXcQ,5,0,0,4,Crime DramaCrime DramaCrime Drama France English R classic medium  
1214,Alien,Action|Horror|Sci-Fi|Thriller,Action,1979.0,99,English,Spain,PG-13,4.159584980237154,4.144814507472562,2024,True,True,dQw4w9WgXcQ,0,0,5,3,Action Horror Sci-Fi ThrillerAction Horror Sci-Fi ThrillerAction Horror Sci-Fi Thriller Spain English PG13 vintage medium award streamflixoriginal
1215,Army of Darkness,Action|Adventure|Comedy|Horror|Sci-Fi,Action,1993.0,112,English,France,R,3.804232804232804,3.785156893528691,945,False,False,dQw4w9WgXcQ,0,0,0,4,Action Adventure Comedy Horror Sci-FiAction Adventure Comedy Horror Sci-FiAction Adventure Comedy Horror Sci-Fi France English R classic medium  
1216,"Big Blue, The (Le Grand Bleu)",Adventure|Romance,Adventure,1988.0,104,English,USA,PG-13,3.6551724137931036,3.540695348925495,87,False,True,dQw4w9WgXcQ,1,0,7,3,Adventure RomanceAdventure RomanceAdventure Romance USA English PG13 classic medium award 
1217,Ran,Drama|War,Drama,1985.0,130,French,USA,PG,4.26890756302521,4.181752415053999,357,True,False,dQw4w9WgXcQ,7,1,7,2,Drama WarDrama WarDrama War USA French PG classic medium  streamflixoriginal
1218,"Killer, The (Die xue shuang xiong)",Action|Thriller,Action,1989.0,102,English,USA,NC-17,4.19672131147541,4.08261170350563,244,False,True,dQw4w9WgXcQ,0,0,7,1,Action ThrillerAction ThrillerAction Thriller USA English NC17 classic medium award 
1219,Psycho,Horror|Thriller,Horror,1960.0,90,English,USA,PG,4.218527315914489,4.193582902678287,1263,False,False,dQw4w9WgXcQ,10,0,7,2,Horror ThrillerHorror ThrillerHorror Thriller USA English PG vintage medium  
1220,"Blues Brothers, The",Action|Comedy|Musical,Action,1980.0,102,English,USA,PG,3.9395973154362416,3.9227681527445846,1341,True,False,dQw4w9WgXcQ,0,0,7,2,Action Comedy MusicalAction Comedy MusicalAction Comedy Musical USA English PG classic medium  streamflixoriginal
1221,"Godfather: Part II, The",Action|Crime|Drama,Action,1974.0,111,English,USA,R,4.357565011820331,4.33616431412815,1692,False,False,dQw4w9WgXcQ,0,0,7,4,Action Crime DramaAction Crime DramaAction Crime Drama USA English R vintage medium  
1222,Full Metal Jacket,Action|Drama|War,Action,1987.0,101,English,USA,PG-13,4.110845295055821,4.088487522821335,1254,False,True,dQw4w9WgXcQ,0,0,7,3,Action Drama WarAction Drama WarAction Drama War USA English PG13 classic medium award 
1223,"Grand Day Out, A",Animation|Comedy,Animation,1992.0,100,German,USA,R,4.361522198731501,4.288307197373635,473,True,False,dQw4w9WgXcQ,2,2,7,4,Animation ComedyAnimation ComedyAnimation Comedy USA German R classic medium  streamflixoriginal
1224,Henry V,Drama|War,Drama,1989.0,84,Spanish,USA,PG-13,4.286384976525822,4.211075036756121,426,False,False,dQw4w9WgXcQ,7,6,7,3,Drama WarDrama WarDrama War USA Spanish PG13 classic short  
1225,Amadeus,Drama,Drama,1984.0,85,Japanese,France,PG-13,4.251808972503618,4.228186178000748,1382,False,False,dQw4w9WgXcQ,7,4,0,3,DramaDramaDrama France Japanese PG13 classic short  
1226,"Quiet Man, The",Comedy|Romance,Comedy,1952.0,70,English,USA,R,4.053097345132743,3.9493569184210786,226,False,False,dQw4w9WgXcQ,4,0,7,4,Comedy RomanceComedy RomanceComedy Romance USA English R vintage short  
1227,Once Upon a Time in America,Crime|Drama|Thriller,Crime,1984.0,138,English,Spain,G,3.863070539419087,3.7878957732520417,241,False,False,dQw4w9WgXcQ,5,0,5,0,Crime Drama ThrillerCrime Drama ThrillerCrime Drama Thriller Spain English G classic medium  
1228,Raging Bull,Drama,Drama,1980.0,72,English,USA,R,4.1875923190546525,4.143497805452196,677,False,False,dQw4w9WgXcQ,7,0,7,4,DramaDramaDrama USA English R classic short  
1230,Annie Hall,Comedy|Romance,Comedy,1977.0,84,Korean,France,PG,4.14167916041979,4.119885473204872,1334,False,False,dQw4w9WgXcQ,4,5,0,2,Comedy RomanceComedy RomanceComedy Romance France Korean PG vintage short  
1231,"Right Stuff, The",Drama,Drama,1983.0,84,French,France,R,4.08,4.0445510113295775,750,False,True,dQw4w9WgXcQ,7,1,0,4,DramaDramaDrama France French R classic short award 
1232,Stalker,Mystery|Sci-Fi,Mystery,1979.0,119,English,UK,PG,3.6346153846153846,3.480981669071287,52,False,False,dQw4w9WgXcQ,12,0,6,2,Mystery Sci-FiMystery Sci-FiMystery Sci-Fi UK English PG vintage medium  
1233,"Boat, The (Das Boot)",Action|Drama|War,Action,1981.0,93,English,Spain,PG-13,4.302697302697303,4.268746075310503,1001,True,False,dQw4w9WgXcQ,0,0,5,3,Action Drama WarAction Drama WarAction Drama War Spain English PG13 classic medium  streamflixoriginal
1234,"Sting, The",Comedy|Crime,Comedy,1973.0,127,English,USA,R,4.320305052430887,4.287322959215397,1049,False,True,dQw4w9WgXcQ,4,0,7,4,Comedy CrimeComedy CrimeComedy Crime USA English R vintage medium award 
1235,Harold and Maude,Comedy,Comedy,1971.0,85,Spanish,Italy,PG-13,4.164992826398852,4.123128002563095,697,False,False,dQw4w9WgXcQ,4,6,2,3,ComedyComedyComedy Italy Spanish PG13 vintage short  
1236,Trust,Comedy|Drama,Comedy,1990.0,106,German,France,R,4.188888888888889,3.9340117225289384,90,False,False,dQw4w9WgXcQ,4,2,0,4,Comedy DramaComedy DramaComedy Drama France German R classic medium  
1237,"Seventh Seal, The (Sjunde inseglet, Det)",Drama,Drama,1957.0,81,English,France,R,4.230769230769231,4.132179041780299,299,False,False,dQw4w9WgXcQ,7,0,0,4,DramaDramaDrama France English R vintage short  
1238,Local Hero,Comedy,Comedy,1983.0,147,English,UK,R,4.0,3.934592296539217,351,False,True,dQw4w9WgXcQ,4,0,6,4,ComedyComedyComedy UK English R classic long award 
1240,"Terminator, The",Action|Sci-Fi|Thriller,Action,1984.0,73,English,USA,R,4.152049571020019,4.137908701018798,2098,False,True,dQw4w9WgXcQ,0,0,7,4,Action Sci-Fi ThrillerAction Sci-Fi ThrillerAction Sci-Fi Thriller USA English R classic short award 
1241,Braindead,Comedy|Horror,Comedy,1992.0,106,English,France,PG-13,3.357142857142857,3.319256717194752,70,False,False,dQw4w9WgXcQ,4,0,0,3,Comedy HorrorComedy HorrorComedy Horror France English PG13 classic medium  
1242,Glory,Action|Drama|War,Action,1989.0,113,English,USA,PG,4.193345323741007,4.165837067136296,1112,False,False,dQw4w9WgXcQ,0,0,7,2,Action Drama WarAction Drama WarAction Drama War USA English PG classic medium  
1243,Rosencrantz and Guildenstern Are Dead,Comedy|Drama,Comedy,1990.0,109,English,UK,G,3.9846153846153847,3.91587553595268,325,False,False,dQw4w9WgXcQ,4,0,6,0,Comedy DramaComedy DramaComedy Drama UK English G classic medium  
